"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"9130401M01Rik1",8.46047770811495e-188,0.524021904279847,0.889,0.673,1.59979172982746e-183,"10","9130401M01Rik"
"Hic1",2.15668999415043e-187,0.455484544319561,0.692,0.316,4.07808510993905e-183,"10","Hic1"
"Slc29a2",3.38404160430449e-186,0.347803819700101,0.553,0.2,6.39888426957936e-182,"10","Slc29a2"
"Cisd3",3.60168125772287e-186,0.462133649401755,0.718,0.365,6.81041909022817e-182,"10","Cisd3"
"Marcksl12",7.93002283791991e-186,0.491901183922415,1,0.959,1.49948801842227e-181,"10","Marcksl1"
"Plekho2",1.72287803173879e-183,0.311306533971603,0.379,0.093,3.25779007021488e-179,"10","Plekho2"
"Glipr2",4.51760845165976e-183,0.358403603153755,0.554,0.192,8.54234582124345e-179,"10","Glipr2"
"Ptprs1",5.2754559203751e-183,0.444989804157474,0.728,0.357,9.97535959983728e-179,"10","Ptprs"
"Dlst",8.84000436366938e-183,0.533849881104614,0.883,0.679,1.67155642512624e-178,"10","Dlst"
"Celf12",5.30440173467724e-182,0.504621762669464,0.924,0.746,1.00300932401012e-177,"10","Celf1"
"Ipo7",8.68193509008159e-182,0.491264485989209,0.887,0.647,1.64166710618353e-177,"10","Ipo7"
"Ctsl",1.58704657446632e-180,0.36213607551733,0.98,0.73,3.00094636765837e-176,"10","Ctsl"
"Noc2l",1.59808147989583e-180,0.509120003167989,0.865,0.614,3.02181227033503e-176,"10","Noc2l"
"B4galt1",2.07421356652269e-180,0.545034652414067,0.799,0.505,3.92213043293776e-176,"10","B4galt1"
"Cltb",2.6241459620505e-180,0.509612208299828,0.88,0.678,4.96199759964128e-176,"10","Cltb"
"Slc22a17",5.33062534886116e-180,0.260173557078739,0.38,0.095,1.00796794721616e-175,"10","Slc22a17"
"Uhrf1bp1l",1.12198606767578e-179,0.384306690572552,0.575,0.233,2.12156345536814e-175,"10","Uhrf1bp1l"
"Tmem192",1.53799824124369e-179,0.535007662512468,0.844,0.624,2.90820087436769e-175,"10","Tmem192"
"Irx1",7.70946734186818e-179,0.310343287018242,0.411,0.104,1.45778317967386e-174,"10","Irx1"
"Canx",2.65748467304368e-177,0.483863406839918,0.98,0.938,5.02503776825829e-173,"10","Canx"
"Bzw2",1.58179436183149e-175,0.48682129376955,0.853,0.586,2.99101495878716e-171,"10","Bzw2"
"Bin1",3.80064674860325e-175,0.400238543439144,0.596,0.241,7.18664293693388e-171,"10","Bin1"
"Hmgn13",7.57671726393322e-173,0.590815380280597,1,0.933,1.43268146743713e-168,"10","Hmgn1"
"Tmem158",5.06083511968879e-172,0.32752342953134,0.48,0.157,9.56953312781953e-168,"10","Tmem158"
"Selenot",7.65866066269258e-172,0.492331485242769,0.895,0.734,1.44817614470854e-167,"10","Selenot"
"Mif4gd",8.66941988280762e-172,0.444359336122439,0.696,0.339,1.63930060564009e-167,"10","Mif4gd"
"Dnmt3b1",6.09272666853188e-171,0.443232662507304,0.752,0.4,1.15207368575269e-166,"10","Dnmt3b"
"Tmem144",7.46285664809876e-171,0.300300984755124,0.456,0.143,1.41115156358899e-166,"10","Tmem144"
"Psat1",3.43796260216094e-170,0.503636302332223,0.879,0.627,6.50084348442612e-166,"10","Psat1"
"Timm8b",9.87582199624549e-170,0.521643961137251,0.979,0.935,1.86741918127006e-165,"10","Timm8b"
"Tmsb10",1.15209963738345e-169,0.346292057430121,1,0.996,2.17850520432836e-165,"10","Tmsb10"
"Hba-a2",2.53294019957689e-169,1.12143825498498,0.768,0.369,4.78953662337995e-165,"10","Hba-a2"
"Hspe11",6.96666847712333e-169,0.374855413467761,1,0.998,1.31732734233925e-164,"10","Hspe1"
"Cggbp1",1.82935735758961e-168,0.495394625426129,0.951,0.85,3.45913182746619e-164,"10","Cggbp1"
"Anapc11",7.61429198515859e-168,0.462802829814114,0.98,0.945,1.43978647147364e-163,"10","Anapc11"
"Snrk",1.19968585221342e-166,0.332295923536928,0.476,0.161,2.26848597795036e-162,"10","Snrk"
"Tram2",1.91003937513535e-166,0.439448685371294,0.637,0.298,3.61169345444343e-162,"10","Tram2"
"Polr2m",2.37857966136695e-166,0.46874162641144,0.967,0.895,4.49765628167877e-162,"10","Polr2m"
"Zfp91",4.7569923061526e-166,0.496273203053038,0.921,0.764,8.99499675170395e-162,"10","Zfp91"
"Mrpl181",1.87574538120265e-164,0.47051319313467,0.985,0.941,3.54684694131608e-160,"10","Mrpl18"
"Fam89a2",2.93848424426728e-164,0.504496968782518,0.901,0.568,5.55637985748499e-160,"10","Fam89a"
"Actr2",1.24227037833429e-163,0.48025668341615,0.946,0.844,2.34900905839231e-159,"10","Actr2"
"Fam104a",3.41213038440673e-163,0.395423169457444,0.995,0.976,6.45199734387469e-159,"10","Fam104a"
"Plvap",2.44147390359974e-161,0.255344624666717,0.346,0.083,4.61658300431675e-157,"10","Plvap"
"Sipa1l2",6.65264523984026e-161,0.339509507925058,0.527,0.204,1.25794868840139e-156,"10","Sipa1l2"
"Txn2",1.1765559528568e-160,0.448674938696683,0.971,0.937,2.22474965125692e-156,"10","Txn2"
"Arl8b1",4.50263450861505e-160,0.450004592535926,0.853,0.649,8.5140315923402e-156,"10","Arl8b"
"Hba-a1",5.28780584250123e-160,1.05740737392695,0.832,0.451,9.99871206758557e-156,"10","Hba-a1"
"Igf2bp13",1.29082446992727e-159,0.471460203790545,0.954,0.804,2.44081999018548e-155,"10","Igf2bp1"
"Ssbp41",2.26628615589009e-159,0.383936520627813,0.625,0.288,4.28532049217256e-155,"10","Ssbp4"
"Arl8a",6.55141472254886e-159,0.432679736189091,0.684,0.377,1.23880700988676e-154,"10","Arl8a"
"Cdk2ap2",1.58465927031667e-158,0.489994208973903,0.975,0.917,2.99643221424179e-154,"10","Cdk2ap2"
"Trim27",3.23263466669393e-158,0.505402635587162,0.959,0.883,6.11258889125156e-154,"10","Trim27"
"Capza2",6.44847465022704e-158,0.451066042467583,0.921,0.778,1.21934207161143e-153,"10","Capza2"
"Atp1b31",2.05873069804717e-157,0.454077112243831,0.88,0.702,3.8928538769374e-153,"10","Atp1b3"
"Txndc5",2.96810056218496e-157,0.454334950722816,0.859,0.618,5.61238135303553e-153,"10","Txndc5"
"Eif4h",6.51256661941194e-157,0.450096394451948,0.986,0.925,1.2314612220646e-152,"10","Eif4h"
"Enho1",3.30462401347138e-156,0.288369717056642,0.457,0.141,6.24871354707303e-152,"10","Enho"
"Kdelr3",4.42141500108011e-156,0.289957510402426,0.503,0.17,8.36045362554238e-152,"10","Kdelr3"
"Pdha1",8.14339649808178e-156,0.435997747564464,0.783,0.516,1.53983484382228e-151,"10","Pdha1"
"Mbd3",4.13370082854509e-155,0.435344929329898,0.977,0.904,7.8164148966959e-151,"10","Mbd3"
"Pkn21",5.50973063141278e-155,0.522014724212887,0.965,0.871,1.04183496509384e-150,"10","Pkn2"
"Hnrnpa01",5.94697553667061e-155,0.473924087374867,0.919,0.754,1.12451360422905e-150,"10","Hnrnpa0"
"P4hb",7.6880278822664e-155,0.459102578386539,0.982,0.941,1.45372919225775e-150,"10","P4hb"
"Hmga1-rs11",4.73911661381153e-154,0.393443998987887,0.611,0.282,8.96119560505622e-150,"10","Hmga1-rs1"
"Sem1",1.07572765659176e-153,0.369499087747493,1,0.996,2.03409342584935e-149,"10","Sem1"
"Cops91",1.2900320535058e-153,0.421796979399435,0.982,0.956,2.43932160997411e-149,"10","Cops9"
"Lsm21",1.42634722363872e-153,0.448087962816699,0.982,0.939,2.69707996517845e-149,"10","Lsm2"
"1110008P14Rik",1.46547044288812e-152,0.434408218828088,0.975,0.905,2.77105806045715e-148,"10","1110008P14Rik"
"Eif4ebp2",3.97256425239703e-152,0.455445679774536,0.859,0.657,7.51172174485755e-148,"10","Eif4ebp2"
"Rap1gds1",6.07365947538531e-152,0.365974369440244,0.569,0.252,1.14846827020061e-147,"10","Rap1gds1"
"Slc16a12",1.61148412764169e-151,0.41399615672105,0.918,0.697,3.04715533695767e-147,"10","Slc16a1"
"Dhcr7",1.75879994647214e-151,0.319725201787401,0.496,0.186,3.32571481878418e-147,"10","Dhcr7"
"Mfsd11",3.37167948318793e-151,0.422839274029874,0.753,0.458,6.37550873476005e-147,"10","Mfsd1"
"Lsp1",1.31599680137406e-150,0.280173934794762,0.562,0.235,2.48841835171821e-146,"10","Lsp1"
"AI6614532",2.60709280491001e-150,0.423934027504661,0.723,0.408,4.92975178480434e-146,"10","AI661453"
"Efhd2",1.52788546587315e-149,0.442782153712323,0.941,0.703,2.88907862741954e-145,"10","Efhd2"
"Arhgap172",2.70468140496159e-149,0.415528508591514,0.664,0.359,5.11428206864188e-145,"10","Arhgap17"
"Reep31",3.19317296243034e-149,0.419249305849448,0.734,0.445,6.03797075465954e-145,"10","Reep3"
"Trappc2l1",2.30718936785349e-148,0.448316066248834,0.917,0.748,4.36266437567416e-144,"10","Trappc2l"
"AL607105.1",4.6069147983602e-148,0.632082898927291,0.831,0.643,8.71121519221929e-144,"10","AL607105.1"
"3110082I17Rik",5.8031259326355e-148,0.421677366001461,0.715,0.428,1.09731308260205e-143,"10","3110082I17Rik"
"Ube2q21",3.43078250382813e-147,0.469127920828434,0.874,0.685,6.48726663648861e-143,"10","Ube2q2"
"1700020I14Rik",1.61981167080871e-146,0.462115182611554,0.923,0.802,3.06290188833219e-142,"10","1700020I14Rik"
"Eif4ebp1",2.48730095053878e-146,0.461804157687651,0.991,0.894,4.70323736737378e-142,"10","Eif4ebp1"
"Jtb1",5.08850723787923e-146,0.480718019648989,0.872,0.71,9.62185833610583e-142,"10","Jtb"
"Hif1a",1.03866728304904e-145,0.429345739645459,0.874,0.673,1.96401596551743e-141,"10","Hif1a"
"Scarb12",1.41903617246994e-145,0.445507291442857,0.672,0.357,2.6832554985234e-141,"10","Scarb1"
"Gatad11",1.89161596644952e-145,0.41627296273156,0.817,0.565,3.57685663095939e-141,"10","Gatad1"
"Ptpn122",2.53266717788269e-145,0.419582976496116,0.753,0.46,4.78902036665838e-141,"10","Ptpn12"
"Ehd41",1.04411631972817e-144,0.43862946047707,0.645,0.323,1.97431954897401e-140,"10","Ehd4"
"Satb1",1.56473872379556e-144,0.504938055187073,0.813,0.486,2.95876445282502e-140,"10","Satb1"
"Hmga1",2.624077169163e-144,0.274133961081431,0.45,0.155,4.96186751917031e-140,"10","Hmga1"
"Tor1aip2",4.59034185991085e-144,0.430557594548247,0.946,0.856,8.67987742290543e-140,"10","Tor1aip2"
"Gng52",6.40289218063485e-144,0.33225906331029,1,0.999,1.21072288243624e-139,"10","Gng5"
"Tmem248",9.72521635182257e-144,0.426101930484802,0.878,0.689,1.83894115996613e-139,"10","Tmem248"
"Metap2",1.4079627266925e-142,0.412523962530478,0.988,0.963,2.66231671990285e-138,"10","Metap2"
"Rras21",5.69484083508743e-142,0.432594122477112,0.797,0.532,1.07683745350668e-137,"10","Rras2"
"Sfn2",9.59159641167441e-142,0.441072593315371,0.963,0.833,1.81367496548351e-137,"10","Sfn"
"Mmgt1",1.1966041795362e-141,0.314392313647362,0.477,0.184,2.26265884308501e-137,"10","Mmgt1"
"Ptpre1",2.3569132200617e-141,0.323754396417877,0.499,0.193,4.45668720781466e-137,"10","Ptpre"
"Mtf11",4.05085002997119e-141,0.44068949435909,0.753,0.502,7.65975232167252e-137,"10","Mtf1"
"Arf1",4.90859075782407e-141,0.380616030749784,0.993,0.976,9.28165426396953e-137,"10","Arf1"
"Svbp",1.91304891497425e-139,0.436512158958608,0.805,0.567,3.61738419332481e-135,"10","Svbp"
"Slc35e1",8.02684441208615e-139,0.365834975191711,0.634,0.337,1.51779600988137e-134,"10","Slc35e1"
"Ndufaf8",2.12849577636621e-138,0.420262980748055,0.878,0.733,4.02477266353087e-134,"10","Ndufaf8"
"Rhob1",2.63330202172586e-138,0.470792801819161,0.908,0.719,4.97931079288143e-134,"10","Rhob"
"Rps22",2.92338996682573e-138,0.305794553005636,1,1,5.52783808827077e-134,"10","Rps2"
"Ing12",1.50630145949541e-137,0.42693350843691,0.889,0.693,2.84826542975987e-133,"10","Ing1"
"Srsf11",1.52640469103543e-137,0.422416413583431,0.946,0.841,2.8862786302789e-133,"10","Srsf1"
"Ets21",3.88507299899787e-137,0.450315121717347,0.903,0.727,7.34628453380508e-133,"10","Ets2"
"Sidt2",8.75187360982804e-137,0.412334856241235,0.676,0.402,1.65489178088238e-132,"10","Sidt2"
"B4galt3",9.22209645884568e-137,0.418837354781056,0.785,0.558,1.74380621940313e-132,"10","B4galt3"
"Cobll11",1.98176182104726e-136,0.313777788949778,0.536,0.232,3.74731342741826e-132,"10","Cobll1"
"Htatsf12",4.86968655613277e-136,0.406580550800678,0.945,0.767,9.20809030899145e-132,"10","Htatsf1"
"Tcf4",1.55184509809773e-135,0.361828433051229,0.611,0.307,2.93438389599299e-131,"10","Tcf4"
"Nme6",3.88700678512946e-135,0.419450310084466,0.845,0.668,7.3499411300013e-131,"10","Nme6"
"Tspan18",1.05438992028446e-134,0.305228395450395,0.505,0.199,1.99374590026589e-130,"10","Tspan18"
"mt-Co21",1.65329388849253e-134,0.371438018659458,1,0.991,3.12621341375052e-130,"10","mt-Co2"
"Ppfibp11",2.22091077701391e-134,0.343469878005676,0.594,0.292,4.1995201882556e-130,"10","Ppfibp1"
"Bag2",6.05000715230107e-133,0.380053541053354,0.794,0.533,1.14399585242861e-128,"10","Bag2"
"Strn3",6.1091971794435e-133,0.41284628784447,0.748,0.505,1.15518809466097e-128,"10","Strn3"
"Tmem1892",8.88276523749633e-133,0.39742002848467,0.674,0.385,1.67964207875818e-128,"10","Tmem189"
"Gatad2a",1.26178102266203e-132,0.394532038513678,0.827,0.62,2.38590173575163e-128,"10","Gatad2a"
"Arglu12",1.81017279572854e-132,0.43885807247364,0.922,0.776,3.4228557394431e-128,"10","Arglu1"
"Npr1",2.5228004025585e-132,0.36454928372073,0.618,0.322,4.77036328119787e-128,"10","Npr1"
"Rab101",3.12119605530675e-132,0.411798552904873,0.942,0.879,5.90186962097953e-128,"10","Rab10"
"Rplp01",5.20601507181434e-132,0.443267690619465,1,1,9.84405389929374e-128,"10","Rplp0"
"2810428I15Rik",6.03452246417679e-132,0.420287960724069,0.95,0.882,1.14106785275119e-127,"10","2810428I15Rik"
"Cdkn2aipnl",1.04403223768682e-131,0.416881808247387,0.809,0.63,1.97416055824201e-127,"10","Cdkn2aipnl"
"Litaf1",2.41249494223592e-131,0.394728448915523,0.978,0.886,4.56178668627389e-127,"10","Litaf"
"Hspa91",2.80682696132443e-131,0.401778096004374,0.987,0.941,5.30742910116837e-127,"10","Hspa9"
"Ppp1r13b",4.49198824174193e-131,0.335969666684102,0.606,0.301,8.49390056630981e-127,"10","Ppp1r13b"
"Abce11",1.0667617951779e-130,0.403624522529841,0.891,0.709,2.01713987850189e-126,"10","Abce1"
"Tnrc6c1",1.11642794978973e-130,0.330331324184052,0.565,0.259,2.1110536102574e-126,"10","Tnrc6c"
"Cdc42se1",1.67066415697021e-130,0.41452135670667,0.862,0.652,3.15905885441496e-126,"10","Cdc42se1"
"Zdhhc3",2.05991704948982e-130,0.408895821345541,0.814,0.615,3.8950971488803e-126,"10","Zdhhc3"
"H2afj1",2.11948332136323e-130,0.422630568604817,0.969,0.911,4.00773101236574e-126,"10","H2afj"
"Rpl9-ps6",3.64834859815483e-130,0.58667736726857,0.853,0.706,6.89866236425096e-126,"10","Rpl9-ps6"
"Irx2",1.11662285455931e-129,0.331089101617898,0.561,0.253,2.1114221556862e-125,"10","Irx2"
"Fam96a",1.16625161349655e-129,0.459318948922785,0.933,0.806,2.20526517596063e-125,"10","Fam96a"
"Nfkbiz",3.35297198907116e-129,0.429004777561323,0.753,0.502,6.34013473413465e-125,"10","Nfkbiz"
"Kcmf1",3.63937266665179e-129,0.427352970735704,0.787,0.586,6.88168977537186e-125,"10","Kcmf1"
"Cald11",1.0652263950653e-128,0.442540021652302,0.998,0.828,2.01423659042898e-124,"10","Cald1"
"Slmap",1.29280471640453e-128,0.38015700958979,0.67,0.405,2.44456443824933e-124,"10","Slmap"
"Snhg20",2.73671210067789e-128,0.413817660667781,0.739,0.477,5.17484891117183e-124,"10","Snhg20"
"Rap2a",4.16061877092351e-128,0.307192903505157,0.493,0.207,7.86731403393927e-124,"10","Rap2a"
"Elk3",1.41011266188352e-127,0.272221158597924,0.456,0.176,2.66638203235554e-123,"10","Elk3"
"Mgat4b1",1.77753721655363e-127,0.441759816764871,0.879,0.718,3.36114512278126e-123,"10","Mgat4b"
"Adam101",1.86690795362813e-127,0.403189744049179,0.742,0.501,3.53013624951543e-123,"10","Adam10"
"Mat2a",6.04459625376231e-127,0.434654273697198,0.958,0.827,1.14297270562392e-122,"10","Mat2a"
"Dohh",7.14391628337586e-127,0.422596161920198,0.928,0.825,1.35084313002354e-122,"10","Dohh"
"Rita1",1.38001766839825e-126,0.368804455999429,0.497,0.214,2.60947540917425e-122,"10","Rita1"
"Med28",3.50446165534003e-126,0.394133889364868,0.958,0.912,6.62658654408247e-122,"10","Med28"
"Nras",6.5502511392569e-126,0.417111712580794,0.902,0.788,1.23858698792209e-121,"10","Nras"
"Ttc7b1",1.31407219185443e-125,0.335074372393969,0.508,0.226,2.48477910757755e-121,"10","Ttc7b"
"Polr1d1",1.35860208428943e-125,0.349323093127099,0.998,0.986,2.56898068118289e-121,"10","Polr1d"
"mt-Nd51",2.04466557721134e-125,0.50099049973486,0.948,0.898,3.86625813994893e-121,"10","mt-Nd5"
"Mpp61",3.19020703382806e-125,0.445335730147119,0.83,0.633,6.03236248026547e-121,"10","Mpp6"
"Myc",4.63562446124646e-125,0.414934199060301,0.785,0.515,8.76550229377093e-121,"10","Myc"
"Tm9sf31",3.82327371833958e-124,0.405814639990615,0.886,0.748,7.2294282740083e-120,"10","Tm9sf3"
"Cdc42ep3",5.80324218338993e-124,0.332381408935399,0.553,0.26,1.0973350644572e-119,"10","Cdc42ep3"
"Man2a1",6.79997444647293e-124,0.326154101189186,0.578,0.278,1.28580716808357e-119,"10","Man2a1"
"Fam120a",8.99684121052493e-124,0.385952888005261,0.855,0.685,1.70121270449816e-119,"10","Fam120a"
"Gm296662",1.41778636153541e-123,0.476719132729713,0.629,0.313,2.6808922310273e-119,"10","Gm29666"
"Szrd1",1.52800424082236e-123,0.393218912812237,0.951,0.87,2.88930321897099e-119,"10","Szrd1"
"Ogdh1",2.141797373646e-122,0.423391134940473,0.873,0.739,4.04992465382722e-118,"10","Ogdh"
"Rps271",4.0167572746691e-122,0.263876589028495,1,1,7.59528633067179e-118,"10","Rps27"
"Coq21",4.25761178196285e-122,0.377272233786934,0.714,0.466,8.05071811851356e-118,"10","Coq2"
"Impdh1",4.85941536452749e-122,0.250024471010125,0.463,0.182,9.18866851278503e-118,"10","Impdh1"
"Tmed5",3.11976821257755e-121,0.381923393777241,0.886,0.726,5.89916971316288e-117,"10","Tmed5"
"Naf1",1.35418460529242e-120,0.342069447672702,0.64,0.368,2.56062767014744e-116,"10","Naf1"
"Ppdpf",5.99769464976702e-120,0.407509136385638,0.966,0.861,1.13410408132445e-115,"10","Ppdpf"
"Eif1ad",8.54911840669751e-120,0.400955518019735,0.87,0.734,1.61655279952243e-115,"10","Eif1ad"
"Caprin1",9.90708297928106e-120,0.374259711793964,0.963,0.884,1.87333032055226e-115,"10","Caprin1"
"Igf2bp2",1.0660292841308e-119,0.381960410573703,0.791,0.544,2.01575477336293e-115,"10","Igf2bp2"
"Tead4",2.26402645655186e-119,0.278963313287367,0.507,0.217,4.28104762669391e-115,"10","Tead4"
"Polr2i",1.17926234204854e-118,0.38300763951854,0.967,0.91,2.22986716257959e-114,"10","Polr2i"
"Pam16",1.22109654130901e-118,0.390362725142929,0.926,0.823,2.30897144996121e-114,"10","Pam16"
"Fyttd1",1.29480505374428e-118,0.375951524876172,0.873,0.746,2.44834687612505e-114,"10","Fyttd1"
"Actn42",1.86277424949264e-118,0.402244600440631,0.931,0.84,3.52231982836562e-114,"10","Actn4"
"Hnrnpa3",4.58558883261776e-118,0.363590367556397,0.992,0.963,8.67088992359692e-114,"10","Hnrnpa3"
"Desi1",1.14139655159094e-117,0.380007536046265,0.861,0.7,2.15826673940331e-113,"10","Desi1"
"Cbx3",1.45467179690523e-117,0.568308865152809,0.942,0.828,2.7506389007681e-113,"10","Cbx3"
"Esyt2",5.50461515033465e-117,0.342833281870745,0.584,0.303,1.04086767877678e-112,"10","Esyt2"
"Lsm61",5.80565706943299e-117,0.367038933905856,0.995,0.968,1.09779169525908e-112,"10","Lsm6"
"Rrbp12",6.07489702013666e-116,0.353023598939094,0.993,0.938,1.14870227753764e-111,"10","Rrbp1"
"Gclc",1.3100793496342e-115,0.291530208165891,0.494,0.223,2.47722904222331e-111,"10","Gclc"
"Tmed7",2.74333885441827e-115,0.404449184432338,0.828,0.651,5.18737943981951e-111,"10","Tmed7"
"Ptges31",3.13520554500092e-115,0.35955276078423,0.992,0.959,5.92836016504224e-111,"10","Ptges3"
"Magt1",3.13772385165639e-115,0.383343128132786,0.809,0.619,5.93312203109708e-111,"10","Magt1"
"Cd151",4.47729109902863e-115,0.392897218764357,0.814,0.601,8.46610973915324e-111,"10","Cd151"
"Plk3",4.80719992685017e-115,0.28875534046655,0.482,0.205,9.08993434168099e-111,"10","Plk3"
"Rapgef11",1.67831958786734e-114,0.363250708571633,0.741,0.508,3.17353450869835e-110,"10","Rapgef1"
"2410004B18Rik",6.34188650472931e-114,0.373643960740866,0.887,0.749,1.19918731917927e-109,"10","2410004B18Rik"
"mt-Atp63",1.49322420840085e-113,0.338897049619924,1,0.998,2.82353765566518e-109,"10","mt-Atp6"
"Tmem256",1.52299974184215e-113,0.388012181715367,0.923,0.8,2.87984021184933e-109,"10","Tmem256"
"Wdr89",3.65323657684422e-113,0.329237714233489,1,0.992,6.90790504315473e-109,"10","Wdr89"
"Usp12",7.66249705680954e-113,0.336610710401055,0.645,0.384,1.44890156847212e-108,"10","Usp12"
"Slc39a1",1.27400686987862e-112,0.632715518646827,0.615,0.334,2.40901959025349e-108,"10","Slc39a1"
"Otud6b",1.82316146063901e-112,0.353400802952778,0.721,0.478,3.4474160059223e-108,"10","Otud6b"
"Rap2b",3.58476091761951e-112,0.338057422653482,0.487,0.221,6.77842441912673e-108,"10","Rap2b"
"Eif4g3",1.2015824146339e-111,0.312155614781965,0.588,0.322,2.27207218783125e-107,"10","Eif4g3"
"Rpp14",1.63281545554488e-110,0.373002763476773,0.866,0.714,3.08749074488982e-106,"10","Rpp14"
"mt-Nd2",4.34516355892264e-110,0.355232634183911,0.996,0.969,8.21626977356682e-106,"10","mt-Nd2"
"Gata32",4.40085282647294e-110,0.429342932858071,0.812,0.599,8.32157260957768e-106,"10","Gata3"
"Arrb2",5.78404969787057e-110,0.261952926095421,0.441,0.18,1.09370595737035e-105,"10","Arrb2"
"AI413582",6.49638630335715e-110,0.41148042298145,0.832,0.673,1.2284016861018e-105,"10","AI413582"
"Rab10os",1.92449072352968e-109,0.330606305633378,0.57,0.3,3.63901950912227e-105,"10","Rab10os"
"Midn",5.27949157290574e-109,0.370828664084052,0.699,0.46,9.98299061520747e-105,"10","Midn"
"Ptbp1",5.50451205184501e-109,0.402207641836292,0.951,0.866,1.04084818388337e-104,"10","Ptbp1"
"Esam2",9.84539603760678e-109,0.257883761397527,0.769,0.392,1.86166593675107e-104,"10","Esam"
"Pigyl1",1.02258624211378e-108,0.389913474600047,0.73,0.515,1.93360832521295e-104,"10","Pigyl"
"Ivns1abp",1.99754602636791e-108,0.389793462409542,0.771,0.559,3.77715978125908e-104,"10","Ivns1abp"
"Serpinb9",7.329997258978e-108,0.381199179467332,0.629,0.362,1.38602918170015e-103,"10","Serpinb9"
"Sema4b",3.1441960603891e-107,0.250975644010542,0.355,0.122,5.94536033058974e-103,"10","Sema4b"
"Tomm22",5.77628027843142e-107,0.345375314194883,0.993,0.974,1.0922368378486e-102,"10","Tomm22"
"Ago21",7.98322814745531e-107,0.371889455391018,0.813,0.63,1.50954861040233e-102,"10","Ago2"
"Cdc42bpb",1.98878013311745e-106,0.360336197368248,0.694,0.459,3.76058435371179e-102,"10","Cdc42bpb"
"Pcbp41",2.43495843998557e-106,0.255586162839728,0.528,0.238,4.60426291416871e-102,"10","Pcbp4"
"Ost41",8.78361512407966e-106,0.319355185543982,0.998,0.992,1.66089378381222e-101,"10","Ost4"
"Nckap1",9.8511213942746e-106,0.352195294814509,0.788,0.612,1.86274854444338e-101,"10","Nckap1"
"Dkc11",1.07755167022404e-105,0.335520066119121,0.655,0.381,2.03754245322664e-101,"10","Dkc1"
"Nr2c2ap",1.53910355849845e-105,0.405811801687544,0.79,0.611,2.91029091876472e-101,"10","Nr2c2ap"
"Eif1a",3.82948064100027e-105,0.350095759246049,0.989,0.943,7.24116494406741e-101,"10","Eif1a"
"Maml31",4.4753009888246e-105,0.282873093788493,0.51,0.236,8.46234663976844e-101,"10","Maml3"
"Tmem1671",8.39823711492132e-105,0.330633588186063,0.991,0.973,1.58802265606047e-100,"10","Tmem167"
"Elf4",1.02210546895475e-104,0.29123801059254,0.474,0.217,1.93269923124654e-100,"10","Elf4"
